"","SRR1554534","SRR1554535","SRR1554568","SRR1554561","SRR1554567","SRR1554536","SRR1554541","SRR1554539","SRR1554538","SRR1554537"
"HEYL",10.0271797904971,9.12695264623941,8.9835415899092,9.30446434573041,9.04817323296715,12.3515338775635,9.13689235877749,8.76473056725159,8.95390171566026,8.79947182046355
"MYOF",10.3421660601462,9.5347243832631,9.26644024176867,9.27314754567189,9.38746767356667,11.8443121483314,10.0845451125448,9.54715606017739,9.77683880207829,9.21531051740719
"GCNT2",8.46016865789252,8.41734426351067,10.5491460525399,8.82983256834448,11.1996642107328,9.88269429253355,10.2352688000793,9.41520426038637,11.0783807651565,10.3685596287713
"CHIC2",9.21251451673614,9.53412494112933,9.77422438309617,9.47257415877075,9.81113832589137,10.0322903247886,10.026416951646,9.30806697248119,9.9468024101136,10.0532930055792
"INTS6",11.1221204184463,11.5409454595907,12.3039002229979,11.497430300939,12.0135847300473,11.6761567443546,12.1699539176423,11.8193761662333,12.2488703135635,12.2421161009705
"TIMM10B",12.3277238361718,12.5263358233196,11.8892386160787,12.417624622719,11.9063048222035,12.7145559374884,12.2215533361178,12.4395592666871,12.0739399576012,12.0871881734496
"TIMM13",12.4363727526857,12.0835456941261,11.4336098726666,12.4112283273059,11.6118783099277,12.8625788662184,11.7343593665325,11.9212470749559,11.5619971500166,11.8574357314779
"TIMM10",11.2162571893318,11.1918728818474,10.3441613983764,11.2636219467827,10.6001474974586,11.2994038420668,10.6126279678193,11.0426081473279,10.8711643299551,10.8418834517399
"TIMM9",9.92015018612513,10.6755754663189,10.7531644493666,9.80340440422529,10.8815840065679,10.4396954269967,10.8087115962749,10.7706959669759,10.7076896601954,10.7084515419465
"TIMM8B",10.6439169179522,10.6059181177808,10.8817358063951,10.6162335301246,10.6572696718801,11.1784760239398,10.9739256978218,10.594792399704,10.9537971062485,10.9722526870745
"AGO1",12.7077545663073,12.2046183401207,13.7699740995198,12.936461855513,13.3221994517774,12.7353924520267,13.1603407977953,12.7796526463249,13.7639273225784,13.8616564062133
"LATS2",9.87480366250583,9.57477424502883,10.5690907219231,9.31419903394708,9.81287517400412,10.7507802787311,9.45018919231316,9.00256571881193,10.5086909104415,10.7180186833076
"DAZAP1",13.1141146495211,12.8161883831455,13.0966533090846,12.983760601426,13.1614264978993,12.9612549212235,12.9303471144093,12.5974236338318,12.957156920941,13.0857228892264
"GCSH",9.57903591881312,10.211501317923,9.02697803702286,9.27822251125562,9.22611966295603,11.1565034003605,9.26708167126374,9.58740333889989,8.88226302872323,8.80176374004341
"ITGB1BP2",4.72681775155908,5.51066033486775,7.00369839271399,5.50047728102138,6.90412881505121,6.06018126648704,6.30704990559185,4.92156062714273,6.78437895345893,6.89899979138799
"AATF",11.951349700352,11.8006521212037,12.4214308858038,11.7101766137852,12.0887644494946,11.7669657936993,11.7047826728842,11.5035962806886,12.0245237382484,11.8263438739868
"RGS17",7.99757143224881,8.41918904125299,10.3093684982735,8.41411507508314,10.43433189253,8.12406410382349,11.4320300591726,9.4168739320192,10.8421728665916,10.8031621509897
"SRPK3",8.48736748817896,8.60015282375432,7.67320523656069,8.97523843936787,7.25601394078579,8.89946428266522,6.55196150147106,8.64132430775849,7.52336596339407,7.48073780650936
"PCOLCE2",7.27172486186483,7.55103361918457,6.75383520946441,6.74313563721097,7.5340681478873,8.83348431359051,7.07126238947123,7.35311772564994,7.41999000946808,6.158357768899
"OSTF1",12.3805628705825,12.5416143774779,9.98204411135323,12.3905872552927,9.99587704305606,11.604696676994,10.4374947278063,12.4812783998594,10.1740929274131,10.1164329308687
"BSCL2",15.3789369962557,15.3830684009283,13.0088590738097,15.4485236293452,13.5742254527895,14.4397555764758,13.8862120269448,15.3388574706692,13.5551043910943,13.7875731528598
"GREM1",10.0500144027841,11.2256377480519,5.53903341494637,11.0961583375508,10.5023598339783,9.98540541267529,11.6304127005598,11.1939246046639,10.7036344073081,8.56984447905864
"CKAP2",10.8306925196738,11.5295407416089,13.0274867452422,10.6749429220132,12.5943772708964,10.4751469603726,11.6434434336089,11.1814051682673,12.6983274371301,12.5071925513054
"MRPL46",10.7760202911082,10.9500987954995,10.1277957191521,10.600971647374,10.2591109936465,10.6096075851402,10.2485623775389,10.7979018415888,10.330890514885,10.3422753060347
"MSTN",6.97901840425054,7.27028402916065,7.83697282129269,6.68680033362981,7.31705058098524,7.10401830888522,7.25252565648448,7.22541555555636,7.14520544333258,7.71573800465623
"TBL2",11.1149073845263,11.0666198638838,11.1931595941174,11.1459655729177,11.3163147025341,11.2030362420519,11.1532225294361,10.9441544528632,11.25996500276,10.9885437814391
"GDF9",6.99853059494001,7.47189891990378,8.46633544183893,6.77808392108868,7.93334650060052,7.62326993927494,7.86122243108034,6.92803960903779,7.83772051347563,8.5484400224694
"ELP4",9.81131267022398,10.179420716658,9.90272330776043,9.68785213312341,9.98758778157733,11.2107959878243,10.0586456584507,10.0652393081263,10.228296635235,9.9915256539118
"GDF10",10.4274395649163,9.74531058506762,6.57032139899744,10.2520267480256,8.89155905326133,9.27305403526772,9.47204722915885,9.33664699791821,7.71491347479782,8.31005987302307
"GDI1",17.3980154216927,17.0639728167783,16.5973110960191,17.4341904446787,16.6661400176699,16.2570678972709,16.7531703854358,17.0359268353023,16.6241049574551,16.7124546579715
"GDI2",13.603793363589,14.1319132788268,14.2816117415831,13.4584537999719,14.4131512619241,13.9706405587817,14.8047751861151,14.0389040625445,14.5249019176788,14.4505596135252
"BRD3OS",13.2294390149684,12.9967517761789,12.2495997463967,13.3461661382183,12.7034661130672,13.3092321921684,12.939357701564,13.2161226742285,12.5716823677049,12.7317367777519
"BEST4",8.1867460215147,7.1842236497141,7.28773391224878,8.13899425505062,7.95834643997597,6.79567864902993,7.92437017234085,7.89280323302748,7.55713407154537,7.14975489119525
"HS6ST3",13.6671742515151,13.6487941648867,13.0528655927155,14.2233055888861,13.5620387600611,12.274482256208,13.423817988263,14.8418172292084,12.9647101707454,11.8306824943293
"MDGA1",12.2005194498152,11.7049074235077,12.1749519463311,12.5771715797118,14.8754231258627,12.2516037502272,14.7883027275228,12.3353459796485,14.8455394368183,12.7648033626556
"NPAS4",7.5421451805148,7.11382793993889,4.44309676601596,8.74758594298464,6.21574296712111,8.40597884630555,5.69441094017486,8.69265196096446,5.24628189792745,3.93445270031463
"RGL4",10.9059291748751,11.0368151838488,11.5214223429809,11.3958422906595,11.3909383689937,10.7264154353614,11.3297837970154,10.9248873389426,11.5162259339533,11.3449996535228
"NAP1L5",14.2122568793211,14.5351105141915,12.2619324308644,14.149529201105,13.1472981879901,13.2110992812821,13.0556742009814,14.4992176306393,12.6274656972499,12.4358551830488
"GEM",8.85301296623827,8.88165901819999,8.6898070950281,8.64890223075759,8.41295161853026,11.0917177057057,7.20230888705375,8.59762685549382,8.47439804535153,7.95002135576539
"PIPSL",9.66290629452505,9.57931922908685,9.35266725776817,9.58195893384331,9.03267047102837,9.26132339684501,9.34179064610805,9.50064571503409,9.35695505070157,9.50007163709778
"AMFR",13.9427153322067,14.0522625296185,13.2434346888285,14.0008298818901,13.2561556722709,13.6851592992549,13.388947583876,13.8880162743556,13.1945020767022,13.2204300103467
"GFAP",18.2046062613883,18.1107505054074,13.2782546607462,17.2389108119098,12.3183664224286,18.7877229719221,11.7984283631674,17.0335562290677,13.0908098705835,13.3974755649553
"PGBD2",9.01307051153151,9.09232384024443,9.89966275837078,8.95371213591014,10.0392220771056,9.17642331324698,9.84370557304025,9.22540612439599,9.85207789457095,9.78039714919665
"PGBD3",7.24138677141931,7.87526269202411,8.67449317225443,7.13543148757436,8.78001733259709,7.83699993121316,8.48256960583316,7.70311931246352,8.55394834545192,8.68511543101195
"GFER",12.0683234911721,11.4394062979377,11.6677410363416,11.9050137620047,11.7981477068751,11.8583381175576,11.8146174533664,11.3558644385651,11.6289395750016,11.7214775156241
"GFPT1",12.5548199699375,12.8813183220707,13.9746441655812,12.8855974232224,14.1377771970905,12.5471818566466,14.5775377137098,13.3321719733923,14.1801276865645,14.0650283645596
"GFRA1",11.8302204706749,11.6114929266013,9.5373799009282,11.2918012566666,11.4099415125467,11.7501539093909,11.6322283403684,11.3602798675103,11.4485613523937,10.6697119627893
"NUFIP1",9.68550897652882,10.2152318316424,10.5690687281277,9.74349895515591,10.4496896443637,9.63816604156125,10.4980585611688,10.2296516661141,10.4439921307359,10.5614130109933
"GFRA2",13.0271288238803,12.5979031583183,10.8180426317513,13.1473628593934,11.4018978797832,11.1343609694158,11.9473936579539,12.4793813685955,11.2682048567314,11.6614136279184
"RPS6KC1",12.5930691106567,12.8610397152861,12.4873317078581,12.5744073076177,12.6002749078718,11.9885195228145,12.915894955519,13.0975798669105,12.5443104169311,12.4306512219555
"SH3YL1",11.668409461273,12.2575403228595,11.7608102369929,11.7421240019095,11.9588587978752,12.3084911157014,11.970948176539,11.9092645672259,11.7698620673707,11.8832365906474
"GGCX",11.4097628442931,11.2584370020394,11.5113890575237,11.3852199010411,11.5243072705186,11.4458501182644,11.3597081571112,11.3903738414635,11.4718054115468,11.6566136657316
"SNORD79",6.09435793595373,6.67057172886804,7.71164355432307,6.01359875698687,7.73490293517214,6.86446020423835,7.53945451457581,6.76370068383304,7.26512431728468,7.64413705998688
"SNORD80",6.96397892335525,7.50664494242751,8.20423760781203,6.41964145211837,8.03497110861422,7.15594232468314,7.78814271750066,7.29974966188462,7.78789414078922,7.88250894196635
"SNORA72",5.02938386924148,5.89466464737124,6.57080296366779,5.06080117111246,6.54355336226336,6.01317101294479,6.31781726719293,5.52950266426289,6.38836216905099,6.34967406851306
"SNORA70",7.68364784045214,7.54959502714183,8.97464796723381,7.69822029208366,8.95156368794138,8.25912771079048,8.48106664389964,7.55617199039237,8.52990783039219,8.66265861562524
"GGT1",8.8133928036607,8.30021694516629,8.0281832492789,8.2315543719798,8.14745735844454,9.05503082348856,7.62109796865637,8.32126873427085,8.16024306069611,7.80940184297024
"SNORA67",7.39026916364323,7.86618864182468,8.91357222251467,7.42587372923676,8.52931045144748,8.14186173579378,8.11380602089323,7.54267069609248,8.37034803779668,8.47882182065066
"SNORA64",5.76954858071134,5.78473746933666,6.89314103731033,5.38537108583425,6.56016862950264,5.3908561419973,5.93219928141259,5.73578250412895,6.65431591576262,6.63730181107691
"SNORD57",6.06538189709026,6.1649776949781,6.5443995395764,6.13407820298273,6.74310265365228,5.4513053084763,6.18708290037666,5.4661011586161,6.50465195290429,6.25907343785142
"SNORD56",4.87885525922931,5.47391999646787,6.70415274979521,4.96393420167558,6.62813696542609,5.25991908417085,6.03177758188277,5.49956085622085,6.57959054934158,6.47484243151036
"AMH",5.91140558927855,5.5347002176512,7.96615359760902,9.16654309581032,7.83417922368661,6.75053584562703,5.98227148286204,5.88492455674555,7.8080940683482,7.93362770749659
"SNORD47",7.03751351996217,7.56789381522498,8.29037114987031,6.75574283978242,8.46856540741865,8.00278026349869,7.91139703445428,7.37965159774964,7.88544962220441,7.91442886648815
"GGTA1",9.19074336991055,10.4061043338667,7.83629785302945,8.87586139110963,7.76151331100682,11.4834876352405,8.48573161439892,9.21507091663656,7.30970360421857,7.01409651011443
"SNORD36A",6.71447789277627,7.30309681343274,7.86872403035621,6.36469001420517,7.97310529272506,7.48183102665526,7.31666943077041,6.62608301840221,7.59340541377145,7.67478224626204
"B4GALT1",9.34024852180929,9.10605296857864,9.83499334772821,9.47772874128594,9.63679187255752,10.8873483286649,9.71834507121871,9.14369973650882,9.89143585384626,9.87100174511867
"GGT7",13.8622677486333,13.5273629510423,13.6224599045893,14.1918298046172,13.3795617633217,12.884940348139,13.3395004323953,13.7196030759434,13.4490018236703,13.6678987700398
"GGT5",11.1578433745944,10.2276825596962,8.5616853115374,10.3674395638892,8.69546933443149,12.4237538546217,8.75991512989542,10.040642744525,8.81678312886512,8.56531491325274
"OPLAH",11.0110086822074,10.6442973667148,9.58388831512487,10.3309634200643,8.95016921393385,11.4595675738021,7.95108686324935,9.60182890210917,9.28036815260855,9.47678058793838
"GHR",8.22706444827059,8.42900214616353,8.93649022141146,8.56862278132997,8.14689962566676,9.50466104056555,9.04616497114999,8.72836930000647,7.94036162906528,7.28887947467964
"RANBP6",12.6830710579405,13.214408167749,13.2047400825772,12.7514872827047,13.0476374485221,11.9928764227127,13.1255663401041,13.4192581149101,12.9982904228187,12.9228003353307
"COPG2",11.1373724589207,11.4281948148083,11.9190099559547,10.9404419112871,12.0578641617432,11.0450281907893,12.1779407212888,11.7103016087972,11.9527254489798,11.9501191542332
"HBP1",10.7843580263592,11.67517357524,12.2320433120974,10.8635690329551,12.1017073845222,11.833081472964,11.6618369682854,11.1366710851779,12.2005724500161,12.1084392340227
"GIPR",8.23035678642345,7.78280597048339,7.95372700503169,8.25805326582057,7.14728138829555,6.74819473825971,6.83242688381068,6.87498650809499,6.35432180622935,5.23178931223592
"NBEA",14.0477227448411,13.8183124578138,15.503981024085,14.382777705276,15.3575164308557,12.3777814445504,15.9755662812464,14.9253391992287,15.4745224719109,15.5727877772638
"GJA1",14.4077415614372,15.2897086689214,12.4349623774196,13.9327392273338,12.3074583806571,16.4586046010132,12.9764655781369,13.1340385875411,12.3528105942441,10.8984698055309
"CHORDC1",11.4259278993397,12.1908891525491,11.9642192831755,11.9789197568869,11.7174487114413,11.6100918821385,12.1213072693082,11.8670462769566,12.1309358156595,11.8370877591201
"ZNF285",9.5803658712019,9.59799484005579,11.628878615959,9.23706333981647,11.2094041567118,9.77972043593364,11.4331355699154,9.71346354437515,11.3948479277754,11.2808558939914
"SEC22A",10.4551419646789,10.7973901119034,11.2635025439175,10.2159269874417,11.3262638798386,10.5580584949479,11.1235345532335,11.0831057246363,11.2438307975075,11.1398046360504
"AP3M1",11.6790416997508,12.1569762485266,13.4587219962911,11.7782862309786,13.2377249962403,12.5081805344558,13.2445091706302,12.2469327455287,13.4801832562451,13.3419327892901
"PABPC1",13.8096499215241,14.0702077440839,15.9673611208995,13.8021153695495,15.8604107380466,14.1392708119497,15.9442193387973,13.8780671582259,15.6868407693226,15.970689602322
"AKAP8L",13.3527661548029,13.148418197482,14.0772089366019,13.3773344389795,13.5760228164696,13.0746434918566,13.3253634753863,12.8232503012954,13.6414061251398,13.5860728930519
"RNF11",14.9795236421676,15.5303559681993,13.9299293423221,15.1389803193022,14.4394329039596,15.2447354273346,14.5192069473593,15.6542617355562,14.1099527569292,14.0730623996446
"TRUB2",12.340273931379,12.3185653749786,10.9904739836099,12.3559324213612,11.3947689721968,12.1057602294966,11.5590785598543,12.2486362210688,11.3539606927085,11.4530707552276
"CYFIP2",16.0956618484804,15.8618945705557,15.3077094906318,16.3567837846316,15.0863467366126,15.2558810094092,15.3821936215417,16.3309545886842,15.1729470412932,15.1875956527298
"ABL2",12.4779058337496,12.3186085456317,13.3874314334383,12.7026214042409,13.5024383500021,11.9142273434533,13.9317208997021,12.9948952445411,13.7353932062711,13.5986234302146
"DNAJC2",10.6476218044556,11.3813041532683,11.890863474422,10.5863308460506,11.6003834920738,10.9022038141164,11.5465883164372,11.3228257134224,11.529426949915,11.2812690035138
"USP21",12.0531608189074,11.9279874042967,12.5547349002782,12.3480706104704,12.3055729859408,11.9759294552199,12.0874600627771,11.7581780327279,12.3757242307872,12.4264286706507
"GJA4",9.07952163820938,8.27515520009321,8.19108085860819,8.30012900893827,8.22760264488744,11.2093292903526,8.87334539869768,8.33829578995171,8.67226225429702,8.38564053204319
"TPK1",8.89822705565841,9.26668256995895,7.77211034098245,8.9328042510379,8.07054037258428,9.31627561406207,7.95915628231594,9.5499886066369,7.74215685484015,7.38641786693522
"KCNV1",12.7271954237646,12.5459090375361,11.4484162103919,13.323887915812,12.0706721501888,9.66174166299735,12.606211849605,13.6653075226626,11.8837254289507,12.0417836124659
"CNPPD1",12.9854879509282,12.8257139327134,12.7390111140912,12.8643305289588,12.9170252230679,12.8178768258245,13.179733061212,12.1392104228646,12.8878739643675,13.0557849870674
"BEX3",15.602471526908,15.3800749862814,14.3512504083547,15.4334863390698,14.4377751686275,14.9555481726882,14.3618775713875,15.1132880701872,14.2541096840346,14.3495451026817
"DNAI1",7.69732953951145,7.59845393642494,8.56254757237522,7.71048801771447,8.13057919100584,7.59783498908369,6.09755000602724,7.14936679118913,7.52427472220988,7.58506583880869
"GJA5",8.82336241316572,7.47257475183278,7.94616119579768,7.6817530022858,7.79073330399829,9.91817988676695,8.53952347377579,8.39598424697614,8.14783471471836,7.35032449331225
"NPTN",15.2158778028167,15.6569019455698,13.2726472766998,15.4555736798072,13.6345135245381,14.1812608100697,14.1133837559195,15.7369795207423,13.4437162670627,13.8025712385123
"MLH3",11.4364665268898,11.938237108954,12.3881682777152,11.3861802834353,12.2343530588703,11.6151935094865,12.3137436387047,11.7099882488665,12.2873668367301,12.1624390318909
"NPHP3",11.0239537448649,11.2738501182275,11.8420413360047,10.9599510998133,11.2892308988563,11.8716376667154,10.9419767444337,11.5150757022562,11.3968345378925,11.5888814488995
"ATP2C1",13.8315550315289,14.2829681614753,14.3326503253244,13.9400629725921,14.3405352976755,14.1449300193903,14.5361534366948,14.4486829954047,14.3239144205671,14.5453385513249
"ACAD8",12.3080714316033,12.0975619977559,12.2907475031492,12.487875299641,12.1810319549624,12.1184591080966,12.1019552879036,12.1281440845036,11.9967998907437,12.140220368386
"TRMT2A",12.3958462714736,12.1404909696889,12.0698386957743,12.5531300625855,11.9813303713909,12.2149965066051,11.5652832035753,11.7422097183893,11.8267388647071,11.996591846154
"LAT",9.54126953642075,9.27015351725951,9.25589337922019,9.57714859977035,9.26534808094579,10.2361247182912,8.86327290678246,8.76693497842045,9.33996772855486,9.64759514930783
"UTP25",11.3577020292902,11.4877556467758,11.9929499706668,11.6550431947944,12.3060655749071,10.6052174168395,12.2667856374964,11.8448571963793,12.1441571195642,12.3245309297801
"PELP1",13.9062597213056,13.555066366011,13.3485435089319,13.8986049946639,13.2366835244541,13.4777821163887,13.1321138401722,13.3481140324501,13.1968234643307,13.4227218218441
"SND1",13.7410335256267,13.3583627395121,13.2977183156469,13.7631074153588,13.1936517226958,13.0737314921578,13.2240914748476,13.3773444964992,13.323109034771,13.5934138399731
"GJB1",10.7532315726572,11.5355731311883,3.55461914312928,9.44781782804591,6.69730295268373,9.29335193790938,4.24740081073203,10.3224181056828,4.41356409947109,3.47564647051186
"GJB2",7.20588225355887,8.2191213019564,8.23502011572896,7.79292538971065,8.09810609351254,9.98444270295044,8.76587139875919,6.94266173664689,8.93607715864756,6.61082837545429
"NSG1",14.2610322445112,13.7647912846545,15.2037182890188,14.0746227915222,15.5616332800985,12.1070052447669,15.7728696531241,14.1383083026751,15.351201326362,15.3341068179149
"STAU2",13.7773008931392,14.3925264337944,14.0341137351502,14.0067834299181,13.9211018299542,13.2368845774905,14.2823378518104,14.5864653781661,13.8705857538038,13.950369830354
"PPA2",10.1458388841661,11.6594671994429,10.1683674183639,10.1304115335056,10.6264527555895,11.8910876830929,10.8332194842088,11.4767724630366,10.2979466056412,10.3059760340567
"GHITM",15.3394596755029,15.6888245748938,13.5435748907252,15.5278178519308,13.8836705683299,15.2980571414176,14.2648487566354,15.6200925770674,13.8339437627497,13.8813605085578
"VPS41",13.7124169376541,14.0213423845753,13.7519434532761,14.1566764260793,13.7758047415087,13.6111982851854,14.2094265220783,14.3832626373405,13.9698316027284,13.4985822169258
"TSPAN13",13.6823596400157,14.1532780105909,13.6341043426444,13.9024210299716,13.823878431174,12.7833270719863,14.2828976222737,14.1048449535383,13.880155362426,13.931896231411
"B9D1",10.3902019441925,10.2698632787121,8.76013894000637,10.258632813003,9.21587710654563,10.0331357314663,9.12034471292562,10.1632654952242,8.38495903949638,8.97772099066754
"RPUSD2",10.1373903829896,9.99059112965245,9.87027136204367,10.3416695576703,9.76427078026392,9.76357250379888,10.0633666789759,9.8586053663795,9.87782847838445,9.84725226473977
"MTBP",8.74624111375233,9.49889048957734,10.1235382016683,8.72309299138681,10.0440732554986,8.93973011104406,9.37849904571222,9.74650718429542,10.1605824437077,10.1258300993817
"FOXP1",12.6262114889715,12.5989585202105,12.1150759570882,12.8319794422482,12.7496243462512,12.3403361547774,14.0218739046105,13.1166823991925,12.9006960276128,13.877555561643
"B3GAT1",15.8217913050336,15.5277295475074,15.8856203038605,16.1380122614612,15.1634907729268,15.7157608929881,15.2184174915031,15.6030107187092,15.0380045757328,15.2826151349796
"UQCRQ",12.1608532488263,12.6649021705705,11.2678152166629,11.9743388415536,11.4612949019779,13.5357030134475,11.9366740032169,12.5039079007149,11.8493889182015,11.8299816159204
"ST6GALNAC4",10.9312304003238,10.3282121465057,10.3359107114877,10.9689606139391,9.83090224909673,11.4115071389138,10.2316184350508,10.3514174326245,9.81978727213611,10.3520221081676
"CACNG4",12.349627527447,12.1410555166521,14.320397385567,12.5573257323715,14.4615520152397,13.2836963633222,14.5587238694775,12.1258277974384,14.201603974883,14.5468893875292
"KCNMB3",8.04579572491818,8.26211356172357,8.63059714563471,7.57264154237419,8.62261349254272,8.52597315485916,8.62901197981186,8.13581888942132,8.73634340534136,8.52025000649499
"TRAPPC3",12.0163704827687,12.0163731732567,11.6737691672242,12.1001945507758,11.7488828582865,12.1895942585976,11.931434981257,12.1009908104835,11.6373272705661,11.8590725776748
"TAF5L",11.4341840628869,11.4723784150239,11.9925967565671,11.3534763732198,12.067978202884,11.8039117366086,12.0240620676134,11.5350830576252,12.0975604292632,12.1888229775357
"CLUL1",8.87740280234817,8.00984089195702,8.08484843433321,8.02939508785795,7.47589514140678,6.5608910635224,7.02331708054633,8.0723300649801,6.70347144610421,8.63481307989756
"SND1-IT1",7.61236465393902,7.8701759314119,6.92575660076149,7.77746732442079,6.6455975182416,7.31325899836345,6.67339336969773,8.271558682987,6.96366748515097,6.50844807046438
"AMPD2",14.5611236350382,14.0633867027725,13.2354296580921,14.8016646239609,13.2984830437145,13.8359374655399,13.6438850488005,14.196869169427,13.1548961939069,13.2422035260576
"GK",9.01242741550307,9.43422599834006,9.21657218603293,9.10072470029027,9.23549132694022,9.25540653920019,9.59181249954591,9.56918127861945,9.34789567427723,9.03474118443291
"CACYBP",13.685882927048,14.1813621926561,12.6844717568323,13.778786725176,12.8313961054551,13.230338241839,13.1417766181099,13.9600156024718,13.0077557968674,12.8348110368964
"EIF2AK1",14.0489073753901,14.0548069251494,13.9236609721086,13.8984661646408,13.8638127294347,13.6930985585971,13.7933346343724,13.9378929718822,13.7601379372298,13.6951568026003
"ARRDC2",11.6213159885365,11.5926124191369,7.99699329692875,11.9008426346643,7.98227535944442,11.9809693993403,8.39243702378566,11.1154458496078,7.82983160504971,7.7358779977929
"ZBTB11",11.9933732743808,12.7139392678976,13.0181702790183,12.2997272663663,12.8066159985365,11.4408356022764,12.9548055633155,12.9723862834987,12.8962654073081,13.0164057346824
"DMAC2L",10.0295261824542,10.4554817789838,10.4015477217403,9.87850676679031,10.3451679418112,10.5428786017893,10.1590655685308,10.4448500649887,10.083752582684,10.0774588977074
"SDCBP2",11.3523916807561,10.6979509920002,8.66694161285147,10.959844838025,9.24867611966289,11.5664360729504,8.92127039582256,10.5604765638623,8.77667769021186,8.87933229044159
"FAM155B",10.5810810592771,9.68159427663746,11.2839974266026,10.4708690983209,11.2979483819927,10.0648736054782,11.4198673456354,9.8180475012449,11.0947376178357,11.3361549811301
"BBC3",9.85830485366013,9.52759681217761,9.32914331554693,9.94982360509688,9.33473566436959,8.94608756260676,10.3338962692453,9.45017308720122,9.50525288892148,10.0056296549128
"PDE7B",11.5923544498242,11.3200684530685,9.34489644935908,11.6477006609736,9.36850170912908,12.5372172239784,9.22470542978773,12.0264716758706,9.25276050334814,8.46868215723049
"DKK3",16.5971512642261,16.4380332776922,14.2189985896424,16.6872095924578,14.5442068624636,16.1968201201613,14.6155310543912,16.4811747290615,14.5890472769915,14.5439805681851
"DKK2",8.87280706355698,8.83762446312355,7.49623566463169,8.66119244031042,8.14436456667591,8.71735772772796,8.74257281672216,9.57775119443804,8.13805879424404,7.43869949593638
"INPP5J",11.7036893864269,11.3692146155517,10.0381563383258,11.7894108777121,10.3373176488651,10.3029805222839,10.0544956250622,11.3945413778596,9.71747492048136,10.0188128047053
"AFF4",13.2378978937338,13.9551127082992,14.9432177553243,13.7208466868115,14.8239893058035,13.9229505653156,15.1296563387069,14.3250170039955,15.0753224369639,14.9825119808274
"CYTH4",8.18088745802022,8.09442874186665,7.57630180165532,7.57403689596492,7.34147666291258,8.32226259073586,6.99969134002615,7.49540949201052,7.25517073635535,7.20798147131762
"HSPB7",7.46908976109713,6.83735761881752,4.10440767511489,8.05518903261736,5.5984938616338,9.75318251321473,4.98999918632057,7.11458515924181,4.94267646742389,4.73348538081736
"INVS",10.2359013237087,9.95328294412726,11.1391804036923,10.2680945395247,10.5535566740087,10.1999989200947,10.6522092576128,10.4137167777867,10.9200542182064,10.7854848869393
"SNX5",12.3285337941962,12.8230614203875,12.2973169285088,11.9937001280439,12.1016044501444,13.8309479429866,11.69486296683,12.4024396600649,12.1684892172157,12.1518452169657
"CPNE7",11.9427263025519,11.7660983614078,6.99384226505999,12.2754091502261,9.26199165694101,10.7633189814226,10.7330484722923,11.2453744126557,9.48813425451882,9.95778051008647
"KCNH5",9.44101082218546,8.8938407140453,6.43030181990074,10.1975035586911,8.12037339074747,6.99508454339569,10.2492626324229,10.4249830983871,8.63592562244896,8.42991509291208
"TJP3",7.30285491375368,6.7948717854715,6.77445564297752,7.85225386146708,6.45428811907493,6.93256384710587,6.57422695448814,7.22476129965818,6.72328831819189,6.9294762794683
"CIDEB",11.6006634290776,11.4918946804983,11.9914567477272,11.7255940439164,11.7786821527488,11.7180295336196,11.7497614443045,11.468700850796,11.8635358843789,11.8485488303584
"PALD1",11.1458683239101,10.9520843761459,11.3179355616759,11.283804311613,10.9113609727807,12.4294975829692,10.7405664021002,10.8539598648439,11.0019518778395,11.0103367258466
"FILIP1",10.2620019151154,10.1371465160049,10.2702643072968,9.97566858465452,9.05820022592782,9.66263619552793,8.72570678936571,10.485493369776,9.41904260804378,9.70685454471239
"FAM184B",10.5189617275797,10.4918745919069,13.0087598843336,10.70614664172,11.6819248813382,11.0050928956529,11.1805615798082,10.954235263414,11.7264408759424,11.6560167354965
"DENND2A",12.3248325541093,12.0063663429697,12.4465626958285,12.2137661364521,12.5351388260548,13.3841260809346,12.4916220965437,11.9649661594308,12.5767251801704,11.7930485886184
"STK36",11.9488714282021,11.8249188978314,12.6940347659148,11.9428527100945,12.2935070543598,11.9854095355583,11.9771610304464,11.8567860797764,12.3561937628961,12.4114468669392
"CPAMD8",8.26199050622307,7.70134878179909,10.841683409098,7.87153355597564,9.19525603398196,9.22711202889672,9.65578357086526,7.8810780426603,10.0237207496679,10.3854902584105
"INTU",9.49501791457487,10.2701056295006,11.9810292031698,9.79021767234402,11.1066298847013,11.100314402768,10.4759881422637,10.4282144810117,11.677234648781,11.2098991514204
"ZNF777",12.1316683850919,11.6566832774666,11.8722101681911,12.3016472407079,11.85198212118,11.3190343888288,11.6205122077978,11.7045105853282,11.7377718055404,12.0079531189602
"BRPF3",13.7817033159313,13.3780411529587,13.8295936433381,14.0527025400376,13.5776038944462,12.7475086107642,13.6392167059648,13.6902131287425,13.7782022114379,13.7783005637356
"RSPH14",8.15728203866501,7.47163559863553,7.3609168653862,7.83108154325744,7.50789437938664,7.9796934498796,7.82891195412162,8.03585908704405,7.59365587011187,7.78093290284978
"NDOR1",12.2111451487423,11.9165978061788,12.5781504087632,12.272267898061,11.9776068797721,12.1674583815372,11.5996588105982,11.4316815914212,12.1579887460593,12.4721087992079
"AGO2",9.92332773344244,9.0433351115355,10.8984439586941,10.6906375826533,10.0774960581968,9.46559796983932,10.9674301287166,10.3229417843709,11.3750059650703,11.0019460575326
